[ 8.834,12.492,11.590,10.721,12.102,13.356,15.769,15.946,18.547,15.075,14.131,11.431,12.268,12.976,12.979,14.870,13.962,15.511,14.857,14.054,13.108,13.225,14.571,15.085,13.947,14.174,12.871,12.824,14.251,14.056,16.106,14.060,14.621,11.755,12.811,14.160,14.783,13.513,11.176,11.832,12.786,13.341,14.419,13.329,14.141,13.597,14.531,14.074,15.073,16.453,16.656,15.092,13.489,15.578,15.816,14.676,12.181,11.868,13.371,14.501,13.642,13.332,12.936, 9.464],
[ 7.496,11.755,12.227,13.134,13.809,12.919,14.465,14.642,17.431,15.038,14.406,10.751,11.357,11.571,12.417,12.784,12.313,14.070,15.172,14.986,14.141,13.448,13.854,15.135,14.927,15.299,12.218,12.049,13.370,13.849,14.687,13.435,14.688,13.070,13.067,14.447,15.578,15.629,13.106,12.189,12.283,11.387,13.258,13.236,15.142,15.171,15.478,16.422,16.598,16.449,15.749,14.354,13.152,14.798,14.643,14.739,13.373,12.988,13.281,13.870,14.406,14.035,13.502, 8.891],
[ 7.390,12.192,12.124,13.524,13.866,13.239,14.008,14.151,16.543,15.127,14.118,12.581,13.353,14.043,13.502,12.509,11.034,11.693,12.542,13.984,15.279,16.675,15.944,15.693,13.568,14.475,11.179,11.440,11.843,14.089,13.657,13.633,13.930,14.658,13.637,14.101,14.592,13.903,13.068,11.540,11.855,10.502,12.074,12.951,13.402,12.902,12.457,14.409,15.170,15.163,14.812,14.348,14.814,15.414,15.090,14.862,14.938,14.798,14.595,13.461,13.689,11.939,12.357, 7.766],
[10.290,15.791,14.751,15.260,14.224,14.226,12.959,13.595,13.126,13.928,12.893,13.600,13.040,13.860,13.453,13.281,12.100,12.429,13.402,14.175,15.758,14.838,15.176,14.504,14.328,14.501,11.495,13.140,13.333,14.356,11.336,11.886,12.645,15.019,14.401,13.579,12.957,12.071,13.678,12.983,11.841,10.641,11.656,13.460,13.463,12.802,12.023,13.571,14.004,14.313,14.341,15.165,15.034,13.327,12.442,13.574,16.091,16.019,13.993,11.675,11.469,10.440,10.848, 6.607],
[10.334,16.779,14.769,14.883,12.796,15.610,13.975,14.603,12.725,13.373,13.460,14.348,14.386,14.035,14.811,14.233,12.116,10.703,12.196,13.411,14.503,14.512,15.210,14.784,13.857,14.007,13.258,13.948,13.892,14.162,12.377,12.262,12.723,15.267,15.212,13.016,11.205,10.212,14.070,14.163,13.826,12.213,12.596,13.898,13.207,13.079,12.485,12.526,13.279,13.853,14.652,15.220,15.545,14.377,12.735,13.167,14.378,15.226,13.958,11.782, 9.900, 8.600,10.044, 7.002],
[10.183,16.101,14.052,13.102,11.867,14.718,14.259,14.801,12.710,14.041,13.443,12.874,13.116,13.906,16.921,15.454,14.804,12.388,14.157,12.913,14.026,12.244,13.032,12.680,14.009,14.934,14.189,14.484,12.712,12.940,11.048,10.395,11.208,12.708,13.784,12.147,11.788,12.850,15.192,14.669,14.339,12.969,13.397,13.412,13.806,14.451,13.017,12.766,11.892,12.644,13.013,14.414,15.991,14.755,14.041,13.160,13.896,13.674,12.917,12.108,10.476, 9.670,11.250, 8.136],
[ 7.923,12.985,12.462,13.391,12.622,14.694,13.343,14.302,13.906,16.342,15.824,14.660,13.427,14.012,16.193,15.422,14.421,12.182,13.308,13.051,14.408,14.247,14.512,12.819,12.930,13.330,13.348,12.655,11.954,12.786,13.102,11.458,12.693,12.284,12.937,11.179,12.300,13.571,13.476,12.738,14.318,14.034,13.994,13.975,14.793,16.019,14.341,14.237,13.156,11.640,11.191,11.356,14.312,15.184,14.643,13.745,12.768,12.899,12.010,13.158,12.979,13.154,12.676, 8.567],
[ 7.884,11.190,11.093,12.186,12.225,14.249,13.254,15.558,15.775,17.810,16.211,14.320,12.864,14.435,16.089,15.267,14.549,14.162,14.814,13.637,15.096,13.545,14.684,11.098,11.831,11.822,12.480,12.431,11.576,12.391,12.597,11.757,11.672,12.360,12.926,13.293,13.672,14.707,13.558,12.198,13.155,13.488,13.739,14.208,13.771,14.282,13.440,14.235,13.270,11.002,10.665,10.664,13.237,13.284,14.232,13.158,13.279,13.821,13.065,13.405,14.061,14.518,13.594, 8.055],
[ 8.175,11.639,11.732,12.814,13.209,13.685,14.384,15.412,16.645,16.869,16.868,14.771,13.109,13.130,14.444,14.229,12.826,13.713,13.653,14.768,15.327,14.803,14.901,11.641,11.964,11.700,12.472,12.189,11.959,12.471,13.557,12.422,11.992,11.903,13.249,13.629,12.561,12.414,10.719,10.713,11.183,13.396,14.499,15.589,14.732,14.456,15.269,15.383,16.118,13.317,12.347,11.448,12.411,12.637,12.789,12.556,14.652,14.188,13.861,12.824,13.947,13.666,11.238, 6.381],
[ 8.020,12.495,13.104,13.741,13.844,14.742,17.012,17.135,17.108,15.671,15.725,14.202,14.002,14.440,16.266,13.443,11.735,12.409,14.876,16.576,15.716,14.211,14.542,13.578,14.437,14.269,14.423,14.635,12.122,12.987,13.242,13.026,11.933,11.866,14.274,15.278,13.708,12.905,12.647,12.475,12.667,13.132,15.474,15.198,14.303,13.355,15.376,15.742,16.101,14.794,13.297,12.421,12.708,12.684,13.563,12.393,15.027,14.412,15.009,12.521,12.222,10.586, 9.344, 5.343],
[ 6.670,11.909,14.912,16.144,16.183,13.545,15.541,14.700,15.713,14.038,13.557,13.897,14.386,15.896,15.918,14.122,12.158,12.047,13.072,15.548,16.073,16.258,16.659,14.949,14.998,13.783,14.955,15.725,12.625,12.464,12.218,13.484,13.754,12.302,14.789,15.576,14.222,13.217,12.398,12.950,11.477,10.941,13.649,13.594,14.217,13.364,16.066,16.709,16.703,15.148,12.227,11.145,10.947,12.053,13.415,12.993,15.162,13.607,14.893,13.623,13.666,11.993,11.117, 7.196],
[ 6.444,11.077,13.811,15.217,15.759,13.660,14.447,14.629,15.399,13.820,11.847,13.846,14.168,16.446,14.223,13.071,10.406,11.037,13.613,14.494,15.457,13.925,16.218,14.075,14.385,13.622,15.661,17.560,15.278,14.467,13.012,13.942,14.332,14.102,15.068,15.491,14.467,14.271,13.934,14.043,12.922,11.981,13.323,13.197,13.223,13.472,15.081,15.275,13.164,12.174,10.485,10.039, 9.837,11.525,13.889,12.837,13.573,12.416,13.697,13.402,12.811,12.388,11.938, 8.283],
[ 7.340,11.404,12.523,12.537,13.380,12.546,13.826,14.029,13.865,11.544,10.456,13.330,14.549,15.163,12.625,12.769,11.486,11.273,11.939,12.633,15.512,14.497,15.351,11.667,11.370,11.612,15.089,15.898,14.791,12.348,13.234,14.189,15.559,15.498,14.194,13.863,13.150,15.425,13.540,12.966,10.965,12.674,12.628,12.923,12.439,14.509,16.307,16.469,13.659,11.372,10.619,11.380,11.179,11.830,13.064,12.666,13.421,12.752,14.096,13.994,13.572,13.118,12.913, 8.825],
[ 8.892,12.088,11.156,10.051,12.044,13.129,14.891,15.339,13.573,11.028, 9.844,12.562,13.054,12.373,10.948,11.477,11.646,11.574,13.629,13.415,16.056,14.109,14.203,11.362,10.756,11.940,14.014,13.891,13.972,12.617,15.035,14.901,16.354,15.184,13.127,11.444,13.357,15.939,14.879,12.665,11.547,13.708,14.452,14.961,15.069,16.154,15.877,13.730,11.894,11.387,11.600,13.381,13.702,14.531,14.411,13.339,13.780,13.325,13.909,14.125,11.124,11.129,10.174, 8.117],
[ 8.372,12.192,11.834,11.171,11.954,13.677,14.161,13.874,10.917, 9.761,11.207,13.721,13.755,11.686,12.127,12.763,14.042,12.652,13.798,13.875,16.105,16.121,16.191,15.451,14.174,13.555,13.516,12.087,12.155,11.073,14.200,14.948,16.626,14.932,13.147,11.148,13.286,15.417,14.685,13.036,10.764,11.575,12.600,13.642,14.375,14.120,14.773,14.850,14.888,13.529,13.607,14.176,15.542,14.468,14.338,13.341,13.707,14.104,14.475,15.502,12.539,12.869,11.081, 8.406],
[ 9.097,12.202,12.268,12.673,13.160,13.314,13.076,13.413,11.364,10.225,12.093,12.834,13.266,12.338,13.534,13.632,13.368,12.148,12.699,12.159,14.202,14.782,15.930,15.897,14.616,13.654,12.137,11.845,12.510,11.781,13.588,13.917,16.616,14.620,13.183,10.813,12.895,13.673,14.670,14.763,14.191,12.869,13.840,14.587,15.643,14.151,13.877,12.907,13.718,12.908,12.384,11.819,13.687,15.214,16.287,15.490,14.600,13.465,13.992,15.398,13.320,14.310,12.292, 9.641],
[ 8.254,11.651,12.147,13.358,13.706,14.716,13.523,14.045,11.985,11.462,13.819,14.508,15.727,14.819,15.318,15.001,13.397,13.294,12.457,12.050,11.923,12.829,14.431,15.531,15.122,14.074,12.183,13.267,14.860,13.759,12.770,11.296,14.128,14.596,14.469,13.051,11.995,12.069,12.596,14.527,14.912,13.973,14.805,14.101,13.972,12.309,13.164,13.797,14.793,14.128,13.412,11.546,13.017,14.034,14.971,14.244,13.647,13.383,14.029,15.448,15.192,15.183,13.340, 9.229],
[ 9.263,12.264,12.235,12.212,13.294,13.494,13.522,14.856,12.404,11.818,12.314,13.006,15.274,15.013,16.620,16.449,13.495,13.279,11.172,11.397,10.195,11.408,12.776,14.228,14.150,13.938,13.064,13.963,15.389,15.060,13.896,12.161,12.741,12.234,13.245,12.740,13.173,13.087,14.917,16.346,17.216,15.067,15.711,14.002,14.020,11.815,12.857,12.590,14.301,15.103,14.812,13.717,14.176,16.051,14.847,13.404,12.846,14.179,14.562,14.663,14.329,14.466,14.173, 9.540],
[ 8.536,12.169,12.816,11.950,13.724,14.651,14.551,15.063,13.137,13.599,12.919,13.222,13.986,14.172,15.284,15.107,12.013,12.085,10.860,12.143,11.880,12.714,14.518,14.650,16.151,14.851,14.635,14.950,16.678,17.768,15.836,14.009,11.902,11.887,12.477,13.648,12.828,13.014,13.295,14.442,13.217,12.907,14.780,14.094,13.596,10.999,12.606,12.667,13.605,15.193,14.932,14.507,14.547,15.692,13.482,11.721,11.144,13.860,14.291,14.356,14.250,14.816,15.206,10.301],
[ 9.290,12.802,13.352,11.643,12.487,12.650,12.816,13.641,12.792,13.113,12.249,10.701,11.156,10.724,13.176,13.299,11.446,10.662,10.714,12.581,13.512,14.010,15.092,14.751,15.279,14.904,14.538,14.067,14.053,15.703,15.463,15.058,12.290,10.782,10.747,11.692,12.443,13.715,14.411,14.800,12.881,12.849,13.992,13.960,13.840,11.880,13.451,13.083,13.941,14.415,14.937,15.734,16.099,17.067,14.474,13.437,12.847,15.182,15.783,13.955,13.525,13.165,14.800,10.030],
[ 9.560,12.961,12.525,12.326,13.087,13.168,12.977,12.874,13.786,12.498,11.981,10.538,11.460,10.689,11.600,11.284,12.511,13.260,13.648,14.526,14.964,15.653,15.540,14.209,13.612,12.969,12.458,13.497,14.263,15.546,15.085,15.414,14.249,13.429,12.229,11.959,10.847,12.024,11.400,12.535,11.216,14.243,14.840,14.310,14.203,14.237,14.721,13.665,13.221,13.842,14.231,14.474,14.207,14.132,13.312,14.885,14.426,14.535,15.344,14.131,15.513,12.975,14.371, 8.951],
[10.407,13.199,11.728,11.106,11.960,11.703,11.632,11.632,12.706,12.167,12.329,12.425,13.972,12.118,12.248,11.736,15.149,15.622,16.057,15.267,14.907,14.777,13.516,13.375,11.686,12.645,12.528,13.579,13.003,13.474,15.246,16.223,15.551,13.798,13.717,12.407,11.878,12.629,13.073,13.072,13.397,13.487,13.890,11.837,12.747,13.399,13.273,12.684,12.671,13.614,14.124,13.765,13.273,12.988,13.085,15.712,15.228,14.558,13.387,13.324,15.370,13.314,14.317, 8.260],
[11.808,14.607,12.207,11.984,13.353,12.264,11.459,10.898,11.918,11.083,11.360,12.985,16.368,15.430,14.345,12.430,15.216,15.915,15.251,14.051,12.911,14.319,14.194,14.837,13.301,13.205,13.244,14.302,14.018,15.339,16.739,17.502,16.493,15.358,15.672,14.706,12.504,13.363,12.569,13.262,13.343,13.524,14.402,12.577,12.816,13.924,12.755,12.978,11.385,13.160,12.633,12.537,10.599,11.218,12.027,15.341,13.829,13.386,12.632,15.665,17.397,15.901,14.332, 8.336],
[11.087,15.295,13.559,13.366,13.292,12.604,11.455,11.555,12.522,13.409,13.992,15.148,16.900,16.756,15.452,13.942,13.598,13.902,13.477,13.685,13.020,13.506,14.352,15.061,13.282,11.974,12.425,13.381,14.249,15.186,16.818,16.987,15.854,15.070,15.080,15.771,14.670,15.537,14.302,14.313,14.114,12.694,13.274,12.499,13.136,13.649,12.318,12.603,12.761,13.334,12.726,11.485,10.966,12.191,13.155,13.942,12.337,12.763,11.382,14.423,13.858,15.923,15.148,10.645],
[ 9.680,14.000,12.956,14.413,13.336,11.296,10.172,11.061,13.544,12.515,13.730,13.549,15.393,14.626,14.078,13.831,12.443,14.073,12.346,13.334,11.252,13.041,14.751,15.500,13.105,12.123,12.897,15.697,16.225,15.870,14.725,14.910,13.905,14.586,13.615,15.499,14.685,17.210,16.018,15.705,12.700,11.802,12.273,12.987,13.849,13.860,13.204,13.660,13.811,13.672,13.048,13.335,12.397,11.917,11.837,12.439,11.683,12.421,12.491,15.882,14.708,16.237,15.879,11.610],
[ 9.397,13.563,12.903,13.240,12.615,11.020,11.502,12.218,14.435,13.569,14.946,15.311,15.354,13.848,13.352,14.237,13.869,14.972,12.795,13.734,12.202,13.466,14.482,15.505,14.038,12.283,12.063,14.931,17.386,16.548,14.844,14.354,14.374,15.131,13.323,13.904,13.389,15.127,15.283,15.835,14.115,12.175,11.548,12.160,13.612,12.804,12.922,13.083,15.112,14.593,14.582,13.670,13.201,12.444,11.952,11.666,10.729,11.931,11.615,13.402,12.138,14.762,16.160,12.274],
[10.783,13.728,12.978,12.931,13.556,11.879,11.545,11.554,13.824,13.363,15.255,13.909,13.473,10.909,12.218,13.315,14.498,14.647,13.057,12.551,12.429,14.122,15.754,15.621,14.564,14.590,14.199,16.469,16.559,15.672,13.023,12.218,12.993,14.780,13.519,11.974,10.386,12.356,15.009,15.942,15.080,13.122,12.736,13.591,13.531,12.579,12.628,13.437,13.964,12.342,11.824,12.684,13.263,12.983,12.396,12.960,11.956,12.320,12.442,14.275,13.492,14.302,15.935,12.274],
[11.712,15.898,15.318,14.447,13.710,13.493,11.976,13.270,12.558,13.247,13.006,14.167,13.656,12.710,13.080,13.747,14.425,14.742,14.916,15.146,15.157,14.854,15.468,14.532,14.368,12.836,11.906,13.605,16.552,16.233,13.248,10.718,13.129,14.435,13.849,11.270,10.764,12.184,13.949,15.407,14.991,14.336,12.402,13.958,14.031,13.523,12.365,12.956,14.251,12.671,11.602,12.341,14.782,15.507,14.273,13.177,11.922,11.742,12.438,12.357,12.750,12.436,14.454,10.514],
[10.855,15.976,15.693,15.430,13.381,12.617,12.013,13.690,13.295,13.302,12.955,13.138,12.698,13.395,14.227,15.011,13.468,14.352,15.692,17.066,16.641,15.651,15.442,13.407,12.266,11.149,12.285,13.959,15.362,13.666,10.536, 9.046,11.537,13.636,12.833,11.292,10.784,12.768,13.646,14.538,13.715,14.112,13.104,14.637,14.786,13.648,13.303,12.838,13.592,11.518,10.069,11.711,14.632,15.137,14.150,12.888,13.160,12.784,14.382,15.253,15.854,14.326,14.631, 9.996],
[ 9.841,15.593,14.783,15.147,11.603,11.590,11.097,13.732,13.302,12.658,12.398,12.843,13.744,14.615,15.310,14.789,12.789,13.863,15.755,17.769,16.549,14.254,13.359,11.935,12.181,10.768,11.407,12.627,15.153,14.312,12.405,10.895,13.101,13.032,11.961,11.104,11.741,13.485,13.660,14.242,12.710,13.400,12.828,14.265,13.527,12.655,12.849,13.219,14.841,14.013,12.709,12.342,13.564,14.052,13.047,11.747,12.192,12.113,14.490,14.838,17.278,15.919,15.430, 9.235],
